@relation foildataset
@attribute Chord_Strain_E numeric
@attribute Camber_Strain_E numeric
@attribute Thickeness_Strain_E numeric
@attribute LE_curvature numeric
@attribute TE_angle numeric
@attribute max_camber numeric
@attribute pos_max_camber numeric
@attribute max_thickness numeric
@attribute pos_max_thickness numeric
@attribute propriety {true,false}
@data
0.2456480380188029,0.16159031028162346,0.03779778122532585,102.25567067912259,9.794574573550129,0.026486600219653003,0.496170460197569,0.13652284111408058,0.3292173932201055,false
0.16277174650023396,0.031671636642513795,0.04233283844928187,153.66222276304876,12.61139834553416,0.022640725160600214,0.3854774600714442,0.10922748719458969,0.36251755919836287,false
0.23285743883524618,0.20491293730582877,0.05712536200601627,85.02067088705869,2.9675184301719533,0.05724782651466985,0.4454982081033888,0.08428071032129224,0.3077852534600444,true
0.2024702056503761,0.08902499732031043,0.05563198248993861,94.91468149104931,5.314308966196314,0.03784162715255699,0.40903897192829974,0.09071550214640584,0.3077852534600444,true
0.17566952695414878,0.10577279083659616,0.04857780321162065,100.17206593997294,5.218422408311388,0.03854553233422038,0.4331970162175043,0.10154273895091767,0.3184240423524708,true
0.13045445937001268,0.11125771636417853,0.03693325538267049,173.36741406046633,8.109806711055477,0.05448990015774902,0.5092025820975798,0.1307396429254853,0.3077852534600444,true
0.13859362339270542,0.04447316025171202,0.0412360096254978,102.48539632462014,5.235720547293199,0.045370933470325385,0.3292173932201055,0.11158180798227431,0.26679104699697803,true
0.1637900937435557,0.030781766266993183,0.04114864935865002,151.10939472319706,9.453409999895845,0.039858814585433854,0.5223792394978339,0.1014239267195513,0.3077852534600444,true
0.0673608429604304,1.2781186528027872,0.05050640341867137,9.316180318379217,30.43861994541404,0.000845,0.0,0.3577615409079781,0.29730177875068026,false
0.1389710660793391,0.4844054612521031,0.04007807827674757,126.98837528289856,9.475641579612407,0.04060720255488877,0.5223792394978339,0.10143933584485469,0.3077852534600444,false
0.06799414327481171,0.8058940341159134,0.05086333749448968,9.648614913654123,28.85795332867103,0.00066,0.0,0.3584332394724142,0.29730177875068026,false
0.13599924646879857,0.025165529688131526,0.04119758320501144,83.17831835444709,5.222655673525054,0.04526628938652753,0.3292173932201055,0.11157455515966418,0.26679104699697803,true
0.1498346384912923,0.06919416078900155,0.03887805530773455,108.32393877920303,10.386918877236845,0.036534187093905886,0.5223792394978339,0.11628116989933368,0.3292173932201055,true
0.1531115437001904,0.19013492037117247,0.07974091757928392,50.59815221597538,14.297027572555487,0.06048152301265575,0.4832834101414221,0.16144316316266258,0.34016457172563275,true
0.14764916042745552,0.10292728632338585,0.047205136130156956,98.10954582616041,15.136100735231295,0.04235500406219512,0.5356999058252557,0.10867391991535029,0.3077852534600444,false
0.142312107279914,0.014045270602726728,0.052610010949349716,46.75437417969482,13.078196712912701,0.07073170921529907,0.4705419783745643,0.1410769373611714,0.34016457172563275,true
0.1539235257183243,0.20746541809382724,0.07927140320603948,51.21805320972734,13.881250991045645,0.06060332693063378,0.4832834101414221,0.1614355404243358,0.34016457172563275,true
0.1819058678021778,0.2846124427288557,0.042667285797922144,334.5484724722609,2.9713498371561293,0.0356328233787164,0.5765208326671457,0.0999447248399559,0.2768038749083237,false
0.1366748125396883,0.32057706674658226,0.03915929264037116,183.65713701550757,3.7468894215643282,0.03563448544715696,0.5765208326671457,0.12592552009688449,0.2768038749083237,false
0.12994256131805057,0.03190590443423812,0.038875908425436735,97.32284354215086,3.7430529222304303,0.035065352996438204,0.5765208326671457,0.12591868549072602,0.2768038749083237,false
0.12098499086678968,0.10906821635824958,0.04525748610968369,65.38024260073263,3.8214307351117958,0.04356060485440178,0.5356999058252557,0.11037778916102162,0.2869743891011879,false
0.15417148635748765,0.019180477552598597,0.03989734648640222,52.719348594103884,5.684792251724316,0.05848411048382349,0.5356999058252557,0.13688224902126594,0.29730177875068026,false
0.09366264140071671,0.5856655638060385,0.04474075837105052,30.700325765833167,29.990641681327308,0.000572,0.0,0.2714071650410651,0.3971833370814423,false
0.12157933487040348,0.5493851858751767,0.06292387092483323,25.96648750673584,13.459236341210637,0.000554,0.0,0.11985691661595811,0.2472418013502177,false
0.16554004787852988,0.08960544344336992,0.054771684440245806,69.9363854918801,12.288634971243665,0.07572106407568419,0.4705419783745643,0.12111751810263431,0.34016457172563275,true
0.16655078088849704,0.02715923880471917,0.05493425070285774,84.99459797621863,12.305556343725446,0.07572223111952267,0.4705419783745643,0.1211153425645158,0.34016457172563275,true
0.14539540636505943,0.45345904903195483,0.05736082855111182,92.91910811884291,13.670206007517539,0.06001369017750914,0.4705419783745643,0.13308580076850907,0.34016457172563275,true
0.142312107279914,0.014045270602726728,0.052610010949349716,46.75437417969482,13.078196712912701,0.07073170921529907,0.4705419783745643,0.1410769373611714,0.34016457172563275,true
0.1350419156514927,0.026746572356457478,0.05135876631583908,65.09271049254073,13.244670306130358,0.06696166226917294,0.4705419783745643,0.14451270815841313,0.3292173932201055,true
0.1305345902754791,0.041985886191408375,0.049104297329523795,61.25141363667032,13.20814196996085,0.06511581847266469,0.4832834101414221,0.1493083771550585,0.3292173932201055,true
0.1539235257183243,0.20746541809382724,0.07927140320603948,51.21805320972734,13.881250991045645,0.06060332693063378,0.4832834101414221,0.1614355404243358,0.34016457172563275,true
0.1275833278130287,0.28270428462696917,0.044561266269902686,67.63953713419563,14.339195876603984,0.023693041944554828,0.496170460197569,0.18823812184543903,0.4454982081033888,false
0.12670652604607718,1.017653756908955,0.06530381177561705,19.387365182572132,55.44912025820765,0.000754,0.0,0.2999793161941378,0.34016457172563275,false
0.1614799381033081,0.5309491622385955,0.0778670315284811,32.09837965964571,41.6909717665214,0.021934058123532482,0.36251755919836287,0.19197528285882592,0.3292173932201055,false
0.1235003566809593,0.68586520408981,0.0623431658404579,30.99208524524992,44.817915123660015,0.000619,0.0,0.23579832392981082,0.34016457172563275,false
0.16475758503680094,0.008788892877222782,0.07510057018202282,63.07228249325922,33.911466648085025,0.022000077495303614,0.36251755919836287,0.15380143550145617,0.34016457172563275,false
0.19025637913815246,0.014456472538572913,0.04705593491057656,116.91282437896984,10.310038414030112,0.040302546851183896,0.35126486065226353,0.09892505505727947,0.3184240423524708,false
0.29646028809269,0.003561045794007065,0.040138859250328084,63.07910093163449,13.092282340697214,0.034817787865852975,0.4210437366458464,0.0994958580955514,0.29730177875068026,false
0.4197219145112428,0.023900407686089604,0.03946589136784815,759.8268002724247,12.439612549474338,0.03806842996100591,0.4832834101414221,0.09645664578849207,0.26679104699697803,false
0.22255701027195599,0.28330991061119126,0.04946409342190425,31.063700020323463,6.675917700442953,0.06048201771776217,0.4832834101414221,0.10121883301707353,0.3077852534600444,true
0.19623202125376168,0.01375424569409849,0.03966739939495732,248.853577364139,6.5098892908782275,0.02498642597250813,0.496170460197569,0.08968821283315269,0.34016457172563275,false
0.19332961567897222,0.013034704473464758,0.047515090909806754,103.27261153925367,9.34786445237638,0.04684443946824739,0.4705419783745643,0.09078207919755349,0.3077852534600444,true
0.30360589916775516,0.15199190424963788,0.06487884222066638,120.5286887204411,11.962259391620497,0.06018242305046457,0.5627712059417928,0.0836254804535306,0.29730177875068026,false
0.24564956249215275,0.2192315874114323,0.044218116083662065,76.31772905025353,8.015489557569362,0.06371188570654801,0.4210437366458464,0.09185554759264852,0.3077852534600444,true
0.18259483291390322,0.008004489271386802,0.04706080897342952,94.61976491295378,8.618708059652535,0.046769896903305214,0.496170460197569,0.09130259351091698,0.3077852534600444,false
0.20461886482282574,0.13262395201971533,0.050083266820462935,114.8510070490126,11.250874299467924,0.07012824278670315,0.45794672179195695,0.09334475593545877,0.3077852534600444,true
0.20900676535505303,0.11841939637479082,0.06296641638779445,80.4575780771785,13.716942568883951,0.07238154455827908,0.4210437366458464,0.1037288558495559,0.3184240423524708,false
0.24336928570127925,0.01842350477394589,0.05426197177437873,164.93785268995413,5.381936164863116,0.0358844136538749,0.5356999058252557,0.07103266613595985,0.29730177875068026,false
0.2137267738980019,0.1250620424300406,0.04533076033884206,106.18722917356446,7.009860027029681,0.05978415781048656,0.4832834101414221,0.09212502985349606,0.3077852534600444,false
0.24089324999910847,0.04475044613179539,0.05198214971398431,92.22684148068599,3.8958113935148755,0.06682512279567351,0.45794672179195695,0.09955205075633444,0.3077852534600444,true
0.2718197109612643,0.03074351082684894,0.056206292898304575,91.88579384070654,2.9138225202708257,0.06161191295653702,0.4454982081033888,0.09193378394196228,0.3077852534600444,true
0.2561377859274522,0.06993140143259036,0.04782327628419187,118.07574447758869,5.360676765893025,0.04687914223847511,0.4210437366458464,0.08632748651990307,0.3077852534600444,true
0.2050314509206299,0.0083660246413868,0.043099583981868916,82.02317502006817,8.973746403523863,0.06060549240378024,0.4210437366458464,0.09899685117924337,0.3077852534600444,true
0.1941966484073698,0.15896396138332905,0.056707071183378394,67.30661568921482,12.599165877155766,0.057897256782357666,0.5223792394978339,0.10308063887226317,0.3077852534600444,true
0.21743896318527464,0.11393989353436507,0.06127044247230535,89.91853110020709,10.666088900523818,0.04757506297904851,0.45794672179195695,0.08223972327552209,0.3184240423524708,true
0.20152786683436064,0.1142253481376955,0.06558953455802241,158.21780624714646,12.188099695849385,0.049579908760848,0.5356999058252557,0.0805282758289168,0.3077852534600444,false
0.19343110432671773,0.2593641192106088,0.056184848730378704,148.89430191065802,10.903014956715001,0.05313156377276135,0.5904124536298402,0.0859517306500391,0.3077852534600444,false
0.2951701323455909,0.22372980446954407,0.06090639124679825,107.59908123540026,11.093490959186957,0.05056539569795465,0.496170460197569,0.08138818152917147,0.3077852534600444,true
0.19014335620200665,0.2784449278242152,0.05386908098453525,148.91593553085747,10.855626930896838,0.052467485429753366,0.5765208326671457,0.08673712136173205,0.3077852534600444,true
0.18292676708952177,0.013510094975851726,0.05308724674360921,96.13544565950008,11.49937032508496,0.054764442028479535,0.5765208326671457,0.09663389056083373,0.3077852534600444,true
0.1882305366679963,0.03672720818884739,0.06178194729067907,98.23970508635647,12.953523953401776,0.0543422433168835,0.496170460197569,0.0953069212578084,0.3184240423524708,true
0.19483466982965983,0.16422979516315445,0.04952827987517715,70.05564082546086,11.195911725389143,0.05676688824179605,0.45794672179195695,0.09926875883821447,0.3077852534600444,true
0.1889093907262469,0.1401421087214015,0.056890381122699424,101.55980235838108,12.353634364829228,0.05581598099202893,0.496170460197569,0.09747456900234448,0.3184240423524708,true
0.18560685059953813,0.012072562958089079,0.06459165812811803,82.91818801894755,12.830477398646412,0.05202424951620471,0.5765208326671457,0.09734510275711354,0.3184240423524708,false
0.3251918453444763,0.005152170115610645,0.062216719898643934,152.24571206749482,4.87221730294126,0.028999320742861164,0.26679104699697803,0.06239213422064274,0.2869743891011879,false
0.22603048393634376,0.1763559483423991,0.04752533640142843,57.58981187857021,6.551939830468963,0.03307272643495368,0.2869743891011879,0.09100991759089264,0.2869743891011879,false
0.21978509622247694,0.10527847406519837,0.04658283791327746,58.40186935504703,6.678905187017146,0.03374403694108351,0.2869743891011879,0.09337459120284719,0.2869743891011879,false
0.2680533113046608,0.23439082900237843,0.05978726470594063,101.13237208474438,2.90342274400888,0.01588598197887356,0.5627712059417928,0.07447818413014337,0.29730177875068026,false
0.3054106459586739,0.057282771396906344,0.060112589332148636,146.20765056321972,2.9232262867832124,0.021641863196947938,0.4210437366458464,0.07409144679874966,0.29730177875068026,true
0.24529276349061657,0.1943791063705976,0.056360979086843385,79.30265025166776,3.1060467566319034,0.021155212804482286,0.4454982081033888,0.0831403985701732,0.2869743891011879,true
0.20843256611586689,0.024702286127681685,0.04949424570199386,68.11603665197065,4.202200306259401,0.021435807510212207,0.4705419783745643,0.09616491261156407,0.2869743891011879,true
0.26231630715555526,0.04559834781960257,0.05230387538485687,97.94618070395273,5.29489199079771,0.019330486552599675,0.45794672179195695,0.08411733474434434,0.29730177875068026,true
0.23191226007148225,0.004653190346683769,0.05172627657694945,89.55557594080466,4.64283282644153,0.016560906574698768,0.5223792394978339,0.08509640061174448,0.29730177875068026,true
0.20521815322667766,0.03798769784191512,0.03683575274216936,43.35868025769444,12.230967066473196,0.09929059593188287,0.4210437366458464,0.14554396137864561,0.3077852534600444,false
0.19288179442021908,0.10975546181765884,0.06355577993517783,52.7708979266661,15.594873192516946,0.08234663672216391,0.4331970162175043,0.11556396822439953,0.3184240423524708,true
